"","C03-C","C03-R","C03-S","C09-C","C09-R","C09-S","A33-C","A33-R","A33-S"
"GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM",0.334020039777317,-0.271807867445787,-0.0879099307676608,-0.0930194818555583,0.321769169628527,0.228775051531396,-0.00265681367156509,-0.324307422249657,-0.0581429516759093
"GOBP_REGULATION_OF_OSSIFICATION",0.0262609257679532,-0.276072305675034,-0.279270186035282,0.176442261402828,0.166574307689901,0.203010203622176,0.00553246064782797,-0.0912501670749425,0.0226712396899503
"GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION",-0.220460154136517,-0.381408286624084,-0.338664420587943,0.259537681425448,0.205868336319329,0.201911926360834,0.148970223948547,0.164990435876702,0.186601638724529
"GOBP_BONE_MINERALIZATION",-0.0972359437299932,-0.248721430185968,-0.270993278266209,0.16330572750049,0.292561420976928,0.189408440374132,-0.0435646567129437,-0.0861209820932275,0.0153209424613037
"GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION",0.160616778808225,-0.327742484304751,0.128298566921255,0.220679780562577,0.515411925911865,0.426251460543888,-0.372345261787351,-0.378911291806725,-0.503813487237935
"GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH",0.116662328959213,0.130248573258615,-0.088685345028441,-0.231159007598074,-0.0273034865659991,-0.203554132313252,-0.149598414694456,0.103138258482953,0.0164883769968962
"GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH",0.0939272049462953,0.125189090377118,-0.0958497200707603,-0.232138869313847,0.00471425959881955,-0.0692386155747086,-0.0602297979265086,0.000871926366506126,-0.0821474615288575
"GOBP_POLY_N_ACETYLLACTOSAMINE_METABOLIC_PROCESS",-0.0743726041247567,0.592356351474828,0.218265877618592,-0.252442468151694,0.122809209822323,-0.301660271640345,-0.326674776472202,-0.0350871695948119,-0.113119278036736
"GOBP_OSTEOCLAST_DIFFERENTIATION",-0.0387313234840956,0.00483778974043919,-0.0588852315472643,0.153334443994675,0.126227129343637,0.131057389452261,-0.143635895742319,-0.164955326260655,-0.256210756544456
"GOBP_MELANOCYTE_DIFFERENTIATION",-0.073472112394145,-0.29500656673467,-0.196620236444563,0.130005296499118,-0.137225378661501,0.268828221151101,-0.0152439553381147,0.0245311238163246,0.0985740898622342
"GOBP_TRANSEPITHELIAL_CHLORIDE_TRANSPORT",-0.587543365984553,0.170360786589865,-0.286829940034602,0.505739715625891,0.0998780746313491,0.058656932747261,-0.14587955675057,0.00106827707830104,-0.0310118473059889
"GOBP_STABILIZATION_OF_MEMBRANE_POTENTIAL",0.185736157589903,0.0745108172279505,0.435127218548452,0.245224297691849,0.147128654027666,0.158904573023407,-0.538295809103938,-0.585610131733282,-0.214266418308785
"GOBP_ADRENAL_GLAND_DEVELOPMENT",0.256141916314075,-0.279149678929978,-0.242144853966323,0.0425380855604518,0.159016705886812,0.102648795299494,-0.246340264663266,0.075416356223829,-0.0815148079750522
"GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",-0.114962931562979,-0.293497157476079,-0.46135884039428,-0.293923677640189,0.0647086602373338,-0.234353605708406,0.441294632038379,0.249974374081121,0.169897107654334
"GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS",0.371881186514414,0.191906859693852,0.0714992591810987,-0.098659411474459,0.22950647499688,-0.0082535370853711,-0.492156787728326,-0.458479016985334,-0.540412081249021
"GOBP_MEMBRANE_DISASSEMBLY",0.270005083602642,0.242051780392106,0.164219724141921,-0.443519634837047,-0.126915650639056,-0.280503405506911,-0.0774420566492012,0.314314042197113,-0.173443585249209
"GOBP_SIRNA_PROCESSING",-0.464935147501173,0.0783615653262343,-0.325334008700602,-0.225852545906935,-0.0837523623840232,-0.634597124365217,0.297994376545757,0.410060352274995,0.366669729547853
"GOBP_SLEEP",0.488903907058045,0.179720999791547,0.297089818092051,0.0128399190858148,0.0992589092270822,-0.0369006348481803,-0.531269805907673,-0.447534872793059,0.104001416321102
"GOBP_PERISTALSIS",0.0479301528156542,-0.34175072722066,-0.163027802282579,0.185608747485556,0.41682856629295,-0.01828149920443,-0.061606070840134,0.121612439595815,-0.0153874258451786
"GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY",-0.386108667303664,0.0838476889801641,-0.402520570584999,-0.0335171687367574,0.252853007943892,-0.42539425488832,0.345387866650583,0.197088682319602,-0.136142571439707
"GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION",0.073222123620836,-0.128994721467652,-0.192447956183108,0.509520737270681,0.530522132976833,0.202794269179493,-0.297045365901522,-0.530829717321013,0.00308850925220247
"GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",0.211526211449261,-0.0916447314638814,0.293542645258387,0.502114098489535,0.395430389360713,0.141080844760698,-0.294480779142516,-0.499360490577819,0.0639254198683879
"GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY",0.606886275547638,0.838300798643724,0.410888025149604,-0.100837722204232,0.538684713553263,-0.570232262833179,-0.679954136640564,-0.676286072773636,0.360858233872494
"GOBP_NUCLEAR_MIGRATION_ALONG_MICROTUBULE",-0.394903177252249,0.160634581324594,-0.238361179334777,-0.144389105893188,-0.342730211603505,-0.186897764477246,-0.0115217609091601,0.281456231252453,0.102117336562606
"GOBP_TRNA_METHYLATION",-0.40407099988171,0.441623593756552,-0.119136557946602,-0.443933100572003,-0.316072601467505,-0.301921103286033,0.328170934913304,0.468006168309133,-0.126112889810947
"GOBP_MATURATION_OF_SSU_RRNA",-0.0627418698218421,0.202435009945712,-0.356376091559064,-0.534663183609204,0.141986210466394,-0.619580688413623,0.573156478692015,0.428042461138692,-0.0188085634903233
"GOBP_FATTY_ACID_ELONGATION",-0.139778367533579,0.28266285410672,-0.317814040204174,0.051367861028463,0.137387333967713,-0.303795350199097,-0.17131526646478,0.10202637491722,-0.0806814328796956
"GOBP_REGULATION_OF_BONE_MINERALIZATION",0.0145469711075863,-0.174179912349864,-0.204938604798848,0.144672877041086,0.201932691022595,0.19751082780565,0.00766171657995063,-0.131283921828798,-0.127625662273953
"GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION",0.276614927303774,-0.180070352841437,-0.201691454879778,0.230450541701732,0.315246501393579,0.179027751574913,-0.28163679962424,-0.304072223585864,-0.284465696882064
"GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION",-0.200060042883827,-0.147282570386679,-0.147119892498431,0.181249871840031,0.175400401329543,0.211922645248114,0.135148944592174,0.156943410181107,0.00511972324742074
"GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY",-0.0669373577930342,-0.347600042684221,-0.192211659879371,0.14658757041173,0.0907117805633962,0.235092023278096,-0.179248464326192,-0.0374427564320753,0.203839501369288
"GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",-0.0710986344114785,-0.278943908045204,-0.293278840705549,-0.109537814515429,-0.028726477060743,-0.138743761998821,0.12754082121607,0.219600626886179,0.205360472472989
"GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY",-0.103433030778044,-0.423649260970421,-0.349649796417158,0.0128960142806064,-0.0830491791156596,0.288973229556671,0.235529921501607,0.102251667344641,0.315319472479728
"GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY",-0.0897540830439266,-0.296130315975371,-0.144407669746386,0.228919076822482,0.131408029017876,0.203205767222622,-0.219468638494977,-0.0153137963462421,0.148722896965669
"GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION",-0.00199553600020441,0.436551110157505,0.235398245455368,-0.322016565712915,-0.12327817490389,-0.226760180106208,-0.304095472456144,-0.0226030303218736,-0.218877147706289
"GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",-0.0853440274695272,0.208310621396179,-0.206280130380505,-0.279722850287433,-0.259990690418133,-0.325562375857365,0.268872420356855,0.269708851315248,0.0280365284704255
"GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",-0.222560953226018,0.0984875605815296,-0.291686878239068,-0.336969689181542,-0.211709470703825,-0.340363580776668,0.310804578978632,0.372173028007291,0.0716514709746054
"GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY",0.00676828902693896,0.0303800492995195,-0.205745374516203,-0.141514378166621,-0.0839370782905754,-0.128433925859668,0.122649250805655,0.110538179915946,-0.083012373567995
"GOBP_ADULT_BEHAVIOR",0.138350949243916,0.19981594013015,0.234944570849775,-0.199554009293794,-0.091485356457664,-0.153054772701251,-0.369043456708111,-0.0565405420168626,-0.0463184827217138
"GOBP_MALE_GENITALIA_DEVELOPMENT",0.310504792850547,-0.399224302361661,-0.211190953760831,0.159593811829232,0.50454528938714,-0.125897719245859,-0.299874593753137,-0.38949668059655,-0.0236361111506482
"GOBP_FEMALE_GENITALIA_DEVELOPMENT",-0.110021463539588,-0.524840495419234,-0.537092074122024,0.400826548753992,0.418880869077758,0.218696273330196,-0.0583995987529468,-0.370303588476933,0.113655626556372
"GOBP_COLLAGEN_CATABOLIC_PROCESS",-0.0275712128035039,-0.25933475637228,-0.279770193717886,0.171176791511735,0.529111491334063,0.228442801534607,-0.26591472783168,-0.389535089967374,-0.0496637019365037
"GOBP_NUCLEAR_BODY_ORGANIZATION",0.264053687822955,0.407644363242158,-0.177685059125894,-0.567269401916883,-0.196655096102247,-0.433728395278707,0.454123079770748,0.463672495784652,0.0134028353408175
"GOBP_PML_BODY_ORGANIZATION",0.293850760241702,-0.0844247190763519,-0.637400871080122,-0.461348904222898,0.559637705430016,-0.413330942788066,0.422447727232828,0.445331482323865,0.185784534868942
"GOBP_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS",-0.261175411858742,0.324753494127233,-0.0294005582263232,-0.551192930485984,0.00219853135478154,-0.294806190645375,0.132589212453519,0.177892977981511,0.242013825088342
"GOBP_NEUTROPHIL_CHEMOTAXIS",0.084749210222646,-0.210065975301811,0.062946405876534,0.273201556693334,0.360334463840183,0.212966131578406,-0.288380294454494,-0.234062055007215,-0.219014670410004
"GOBP_LEUKOCYTE_CHEMOTAXIS",-0.0309922555455385,-0.225014859235261,-0.177277707074404,0.307717212693366,0.375742431870452,0.21204550764697,-0.255595165246927,-0.257303719646458,-0.133957844025467
"GOBP_POLYKETIDE_METABOLIC_PROCESS",0.354398492408387,-0.105096487296652,0.0590895054765807,-0.236000454565978,0.264730116591624,-0.00806216581837327,-0.160020991919672,-0.258914495434081,-0.263624175505424
"GOBP_INTRACELLULAR_PHOSPHATE_ION_HOMEOSTASIS",-0.0204377048064893,-0.288693423449256,0.166441151890244,0.111805183656407,0.246760887860645,0.142718087312189,-0.332803811974655,0.409931146762592,-0.379618767864705
"GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS",0.427673753117413,0.218151878823181,0.179113353294213,-0.269356432922488,0.281349462460134,-0.341247273405674,-0.229783508720531,-0.261976165389317,-0.411956903498584
"GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS",-0.297734063580376,-0.259907845209954,-0.203892225106877,0.13594255117981,0.153206871834738,0.517627794238889,0.178907653176467,-0.396678657827112,-0.238569286811718
"GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT",-0.105560239872998,0.289080151795253,-0.0339596448190803,-0.116308929504722,-0.0607144141376058,-0.20653526921106,-0.166862454089601,0.0254702825953395,-0.0550366991980254
"GOBP_OVULATION",0.344266322404092,-0.170947908609813,0.012898524949565,0.235732838027905,0.129804737528651,0.319964736177374,-0.399767727876796,-0.103736716290139,-0.363578711701036
"GOBP_SEQUESTERING_OF_TRIGLYCERIDE",-0.251212499549337,-0.134186341970021,-0.158945692372436,0.305022213776574,0.0535936461360852,0.0321716144006015,-0.260245657031212,0.0202802818232534,0.105743480904766
"GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0.108077172371157,0.0717836232480177,-0.191847554527424,0.156630339296657,0.187514000874987,0.266850107576583,-0.329026525567011,-0.400399288946193,-0.284856261874452
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0.177001516227747,0.209096768992372,0.401712489395222,-0.246904475076542,-0.0928915417485969,0.42362369963999,-0.346993119508302,-0.359320683664008,-0.32496094949064
"GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0.158142020778506,-0.201075394863768,-0.244044517988465,0.384009137054118,0.384572818913485,0.230882795768963,-0.314006960649418,-0.551422527172179,-0.266173043574784
"GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH",0.0671839598267049,0.214394441635684,-0.0172709704717402,-0.199955242195938,0.0415187597832072,-0.162546612277126,-0.228178342913999,0.0706509788355797,-0.175951577311105
"GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION",0.183804336050327,0.379485566820159,-0.039407361930554,-0.322447419206762,-0.139126626776301,-0.109199374861818,-0.118085521375236,0.250055860948426,-0.257950699387276
"GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION",0.448761847949318,0.193594982755915,-0.0149314273263728,-0.121421246619518,0.332554789248234,0.122775795394007,-0.523195855140125,-0.427617274051459,-0.359186977435698
"GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION",0.216959740508444,0.317827568868481,-0.0134951624024441,-0.259479990892692,-0.0353982964418653,-0.213619837069119,-0.216155247069115,0.120400180155321,-0.172982984851019
"GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION",-0.255645173439309,0.204173038866369,0.0379168958422329,-0.153406761554686,0.0263628933134608,-0.0608720059151209,-0.078625561927417,0.177281444954319,-0.0801371309602483
"GOBP_PROSTATE_GLAND_DEVELOPMENT",0.210954933974763,-0.530170722800306,-0.488186962084325,0.244527050286156,0.272565521301556,0.313716629715928,0.226709117818352,-0.219472178650594,-0.0170614460749321
"GOBP_GRANULOCYTE_DIFFERENTIATION",-0.211152441973084,0.0216479722422037,-0.0907074763388318,-0.113427960202754,0.357669135826291,-0.167342295287307,0.146672057559892,-0.114467562902727,0.0337751568841413
"GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION",-0.3292118381518,-0.00558268732170872,-0.419427688236039,0.327369339522784,0.599198501663267,0.139322486705051,0.13925869022187,-0.383417291336458,-0.309779111312531
"GOBP_NEGATIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION",-0.386791897169971,-0.0921064522567166,-0.546881671092153,0.459458081950254,0.623995765938659,-0.116631479827416,0.0216992365841405,0.0659974225055844,-0.312484786111667
"GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION",-0.318542004388257,0.151294908546293,-0.324882750673119,0.293341564723729,0.595528443929108,0.337142270415445,0.103069749681752,-0.551816304098631,-0.377889382551159
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION",0.0208767158429374,-0.277809734701753,-0.207657845041556,0.0684950493655482,0.226910769736402,0.219267096492441,-0.0844726820347786,-0.0957528166408798,0.0451083137823098
"GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION",0.18796628031578,-0.338962401490938,-0.226146611826902,0.0596993485316014,0.20119037166743,0.237243394046671,-0.152926375100713,-0.0965147959282585,0.108910653615052
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION",0.272920350480043,-0.358266838473813,-0.314609141323055,-0.0220996775451255,0.263583285046293,0.121006064721569,-0.0226951267959794,0.0473046082316256,0.0501499733925297
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION",0.292501160822472,-0.460535060215907,-0.244957453489628,0.237479479628823,0.195996151314372,0.405082440573599,-0.262763060135644,-0.218379524282,0.18196607212134
"GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION",-0.0602478603391056,-0.162974880039878,-0.309376198116447,0.0159699246890968,0.0478528217553594,0.0953811297435993,0.037580056642561,0.0273521664920468,0.150541606812406
"GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION",-0.141257188789438,-0.102037768622286,-0.195490903329179,-0.230265436762756,-0.0357946491776699,-0.237494842012892,0.309330454693463,0.2493799532141,0.236590255645878
"GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION",-0.136547715163421,-0.0962308026480729,-0.204171107876958,-0.18316133506616,-0.141862133217649,-0.191664161779813,0.359353215013231,0.240614929411403,0.257235976750676
"GOBP_THYROID_GLAND_DEVELOPMENT",0.272348529012864,-0.0769209585102007,0.0885032166729252,-0.147511382300152,0.285324344478687,-0.193752823004459,-0.391247539914589,-0.150950379720794,0.129449342628786
"GOBP_MAMMARY_GLAND_DEVELOPMENT",0.0929966632298121,-0.269938916111564,-0.318325897670487,0.148442448655728,0.202044984779896,0.122171862964731,-0.0749856601192802,-0.242089921013929,0.126312358113502
"GOBP_REGULATION_OF_MYELOID_DENDRITIC_CELL_ACTIVATION",-0.286601369400052,0.541382247183599,0.565051961526143,-0.44878532083079,-0.33528986424461,0.158403418339723,-0.507494574064472,0.623528528028023,0.196881250864804
"GOBP_REGULATION_OF_B_CELL_PROLIFERATION",-0.0111738258201905,-0.132478305413605,-0.19245416919976,0.0763901534549531,-0.108867579404175,0.146943559194735,0.11584588943318,0.102054068364513,-0.143761624720954
"GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION",-0.268629864303553,-0.437964939291326,-0.45768767433081,0.390090723372285,-0.0321004301394688,-0.159398112065286,-0.0614685944206031,0.267220298708543,-0.0343244506387345
"GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION",0.126645172702754,-0.0625238068279598,-0.139746671492574,-0.00989349431941761,-0.0319451525654109,0.100208964207659,0.164457264204704,-0.00565711629489443,-0.127075960663302
"GOBP_FOREBRAIN_DEVELOPMENT",0.242701938522027,-0.136649766040928,-0.12286902029333,-0.170209627317846,-0.153662426496966,-0.186648372771645,-0.0273627019853088,0.054986125385244,0.265591890699861
"GOBP_MIDBRAIN_DEVELOPMENT",-0.116725701752756,-0.19034231394646,-0.21971233501538,0.0529850042521623,0.199687446779997,-0.162247852748663,-0.123228700275655,0.105592171353336,0.291124395959128
"GOBP_HINDBRAIN_DEVELOPMENT",0.07900387002682,-0.12903119541922,-0.191871812032812,-0.162180253290987,0.0696843634992893,-0.222949841058893,-0.0107370401628289,0.0768502006406957,0.2396317348717
"GOBP_NOTOCHORD_DEVELOPMENT",-0.323704498597851,-0.769423273115218,-0.521181260893291,0.551013062703958,0.596202180529666,0.255655729847118,0.269455996408622,-0.228679943430772,0.254430099843397
"GOBP_PARANODAL_JUNCTION_ASSEMBLY",-0.281038563097114,0.118482326247077,0.084755096029474,-0.320342391621579,-0.362335385688506,-0.124497281413078,0.0965399396459738,0.634934300307623,0.375432408600759
"GOBP_OTIC_VESICLE_FORMATION",0.243256642049786,-0.50929817509368,-0.233631254253005,-0.144252488517734,0.235625030262382,-0.0497336700396208,-0.230546976372435,-0.0356596167556895,0.204476999353631
"GOBP_MIDBRAIN_HINDBRAIN_BOUNDARY_DEVELOPMENT",-0.137485965556686,-0.34636228092236,0.224122142639319,-0.428165022719006,0.513516717682168,-0.55814821095456,-0.00794833449665583,0.245568793173421,0.384066755032097
"GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.126430277016289,0.246085368251603,-0.081724526004181,-0.190948718564217,0.0641630873626521,-0.183013447280444,0.0046342870749321,-0.0478548130920587,-0.144161033125877
"GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.0409654526361935,0.445771017289835,0.221490160441605,-0.531262298417445,-0.264997056378822,-0.0876019063190114,0.325669246189786,0.0257031965144697,-0.36909416036372
"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.390676657118156,0.169451209191073,-0.228789437596144,-0.1637255712587,0.120141280542081,-0.37251644431753,0.0085921396268287,-0.0459608351947668,0.338967925019928
